CustomerID,Gender,Age,Tenure,Contract,InternetService,TechSupport,PaymentMethod,NumProducts,NumSupportTickets,MonthlyCharges,TotalCharges,Churn
CUST0890,Female,54,60,Month-to-month,DSL,No,Electronic check,3,0,84.47,5583.41,0
CUST0891,Female,55,43,Month-to-month,DSL,No,Credit card,1,0,93.34,4219.53,0
CUST0892,Male,36,68,Two year,No,No,Mailed check,1,2,50.19,3614.65,0
CUST0893,Male,25,5,Month-to-month,Fiber optic,No,Bank transfer,1,1,83.77,401.63,0
CUST0894,Male,59,37,One year,Fiber optic,Yes,Mailed check,3,0,58.3,2402.54,0
CUST0895,Male,60,31,Month-to-month,Fiber optic,No,Credit card,1,1,90.75,3003.46,1
CUST0896,Male,49,9,Month-to-month,Fiber optic,Yes,Electronic check,1,1,38.32,304.8,1
CUST0897,Male,30,51,Month-to-month,DSL,Yes,Electronic check,1,1,108.8,5395.28,1
CUST0898,Female,37,29,Month-to-month,DSL,No,Mailed check,3,1,47.32,1531.35,1
CUST0899,Male,53,40,Month-to-month,DSL,No,Electronic check,2,1,55.51,1918.78,0
CUST0900,Male,60,41,One year,Fiber optic,Yes,Credit card,1,1,23.93,1116.94,0
CUST0901,Female,61,11,One year,No,No,Credit card,2,0,29.37,340.43,1
CUST0902,Male,54,23,Month-to-month,DSL,No,Electronic check,2,0,70.62,1688.28,0
CUST0903,Male,47,1,One year,DSL,No,Bank transfer,2,3,45.29,42.17,0
CUST0904,Male,27,46,Month-to-month,No,Yes,Electronic check,1,2,103.22,4390.29,0
CUST0905,Female,48,21,Month-to-month,DSL,No,Electronic check,3,1,19.5,463.81,0
CUST0906,Male,42,36,Month-to-month,DSL,No,Mailed check,1,3,56.67,1916.66,0
CUST0907,Female,46,54,Month-to-month,No,No,Bank transfer,2,0,52.41,3064.06,0
CUST0908,Male,41,57,Two year,Fiber optic,No,Electronic check,1,2,19.97,1101.79,0
CUST0909,Female,56,1,One year,Fiber optic,No,Mailed check,2,0,30.69,27.37,0
CUST0910,Male,38,63,Month-to-month,Fiber optic,No,Mailed check,2,0,60.19,3235.36,0
CUST0911,Male,58,54,One year,Fiber optic,Yes,Mailed check,2,1,68.27,3735.53,0
CUST0912,Male,26,55,Month-to-month,DSL,No,Credit card,1,1,59.24,3723.25,0
CUST0913,Female,59,40,Month-to-month,Fiber optic,No,Mailed check,3,1,72.16,2773.08,0
CUST0914,Male,59,15,Month-to-month,Fiber optic,No,Mailed check,1,0,78.7,1129.92,1
CUST0915,Male,19,21,One year,No,No,Credit card,2,1,19.01,380.54,0
CUST0916,Female,21,47,Month-to-month,No,No,Credit card,3,0,65.34,3089.91,0
CUST0917,Female,25,53,Two year,Fiber optic,No,Mailed check,2,0,116.28,6053.14,0
CUST0918,Female,49,9,Month-to-month,Fiber optic,Yes,Electronic check,3,0,70.94,711.23,1
CUST0919,Male,31,52,Month-to-month,DSL,No,Bank transfer,2,2,87.11,4537.22,0
CUST0920,Female,66,57,Two year,DSL,No,Credit card,2,2,49.81,2845.78,0
CUST0921,Male,30,26,Month-to-month,Fiber optic,No,Bank transfer,3,2,96.95,2247.23,0
CUST0922,Female,38,41,Two year,Fiber optic,No,Credit card,1,0,96.84,4545.45,0
CUST0923,Female,41,35,Two year,Fiber optic,Yes,Mailed check,2,0,71.17,2304.11,0
CUST0924,Male,67,63,Two year,Fiber optic,No,Credit card,3,0,117.55,6457.8,0
CUST0925,Male,35,25,Month-to-month,No,No,Mailed check,2,2,30.81,807.95,0
CUST0926,Male,62,38,Month-to-month,Fiber optic,Yes,Bank transfer,1,3,19.73,771.19,1
CUST0927,Male,57,2,One year,Fiber optic,Yes,Electronic check,2,1,96.56,188.2,0
CUST0928,Female,43,7,One year,DSL,No,Mailed check,3,0,100.33,685.92,0
CUST0929,Female,49,34,One year,Fiber optic,No,Bank transfer,4,0,30.26,1116.83,0
CUST0930,Female,61,17,Month-to-month,No,No,Bank transfer,2,2,45.09,696.56,0
CUST0931,Male,74,43,Month-to-month,DSL,No,Credit card,2,2,19.79,932.73,0
CUST0932,Male,72,59,Month-to-month,Fiber optic,No,Mailed check,4,0,47.92,2953.44,0
CUST0933,Female,73,51,Month-to-month,No,No,Bank transfer,1,2,96.86,4819.78,0
CUST0934,Female,70,54,Month-to-month,Fiber optic,No,Electronic check,1,2,70.83,3776.66,0
CUST0935,Male,50,24,Month-to-month,Fiber optic,Yes,Credit card,3,0,53.51,1190.48,1
CUST0936,Female,69,25,Month-to-month,DSL,No,Credit card,3,0,55.92,1503.74,0
CUST0937,Female,48,71,One year,Fiber optic,Yes,Bank transfer,3,1,18.14,1292.91,0
CUST0938,Female,35,52,One year,Fiber optic,No,Mailed check,2,2,48.58,2390.39,0
CUST0939,Male,52,70,Month-to-month,DSL,No,Credit card,1,3,83.94,6045.11,0
CUST0940,Female,29,33,Month-to-month,Fiber optic,No,Mailed check,2,3,117.37,4449.24,0
CUST0941,Male,68,49,One year,DSL,Yes,Bank transfer,1,1,104.4,5016.25,0
CUST0942,Female,42,29,Month-to-month,Fiber optic,No,Bank transfer,1,0,20.41,666.59,0
CUST0943,Male,62,63,Two year,No,Yes,Mailed check,3,2,109.65,6586.77,0
CUST0944,Female,48,22,One year,Fiber optic,No,Electronic check,1,2,97.89,1865.9,1
CUST0945,Female,27,26,Two year,Fiber optic,No,Credit card,3,1,97.6,2312.45,0
CUST0946,Female,64,28,One year,Fiber optic,No,Bank transfer,2,1,64.72,1767.96,0
CUST0947,Male,69,49,Month-to-month,DSL,Yes,Electronic check,2,3,58.6,2629.89,1
CUST0948,Female,51,71,One year,No,No,Electronic check,1,0,48.9,2951.35,0
CUST0949,Female,68,49,Month-to-month,DSL,No,Mailed check,1,1,24.7,1360.98,0
CUST0950,Male,20,20,Month-to-month,DSL,No,Mailed check,1,0,41.28,910.77,0
CUST0951,Male,63,63,Month-to-month,Fiber optic,No,Mailed check,4,1,43.15,2916.05,0
CUST0952,Female,56,61,Month-to-month,Fiber optic,No,Electronic check,3,0,67.38,3700.58,0
CUST0953,Female,25,49,Month-to-month,Fiber optic,No,Credit card,2,1,94.24,4091.84,0
CUST0954,Female,49,71,Month-to-month,DSL,No,Mailed check,1,2,66.33,4098.53,1
CUST0955,Female,60,1,One year,No,No,Credit card,4,2,23.9,25.51,0
CUST0956,Female,46,13,Two year,Fiber optic,Yes,Mailed check,1,0,115.69,1697.44,0
CUST0957,Male,39,51,Month-to-month,DSL,No,Electronic check,1,2,114.16,5700.83,0
CUST0958,Female,37,56,Month-to-month,Fiber optic,No,Credit card,2,3,98.09,4865.42,0
CUST0959,Male,23,62,Month-to-month,DSL,No,Credit card,4,0,119.12,7412.9,0
CUST0960,Male,60,32,Two year,Fiber optic,Yes,Electronic check,1,1,73.54,2246.56,0
CUST0961,Female,66,30,Month-to-month,Fiber optic,Yes,Credit card,1,4,116.2,3355.09,0
CUST0962,Male,46,29,Two year,Fiber optic,No,Electronic check,4,1,25.71,772.73,0
CUST0963,Female,59,49,Month-to-month,DSL,No,Electronic check,1,3,55.3,2887.5,0
CUST0964,Male,73,45,Two year,DSL,No,Bank transfer,1,2,40.99,1629.07,0
CUST0965,Male,34,30,Month-to-month,DSL,Yes,Mailed check,2,2,37.97,980.4,0
CUST0966,Female,48,16,Month-to-month,DSL,Yes,Bank transfer,3,2,32.36,594.54,0
CUST0967,Female,70,40,Month-to-month,DSL,No,Electronic check,2,1,81.49,2998.24,0
CUST0968,Male,51,19,Month-to-month,DSL,No,Electronic check,4,0,97.69,1607.67,0
CUST0969,Female,55,18,Two year,DSL,Yes,Credit card,2,1,76.99,1256.89,0
CUST0970,Female,74,1,One year,Fiber optic,Yes,Electronic check,1,4,32.99,28.43,0
CUST0971,Male,54,47,Month-to-month,Fiber optic,No,Electronic check,4,1,100.73,4580.65,0
CUST0972,Male,21,66,Two year,DSL,Yes,Electronic check,2,2,82.87,5965.61,0
CUST0973,Male,19,38,Month-to-month,Fiber optic,No,Mailed check,1,1,57.59,2084.19,0
CUST0974,Female,29,51,Two year,DSL,No,Bank transfer,2,2,86.76,4350.67,0
CUST0975,Female,52,63,Month-to-month,Fiber optic,No,Bank transfer,1,2,44.51,2951.84,0
CUST0976,Female,23,4,Two year,Fiber optic,Yes,Mailed check,1,0,53.21,213.41,0
CUST0977,Male,73,1,Month-to-month,DSL,No,Mailed check,1,1,111.58,123.68,0
CUST0978,Female,63,8,Month-to-month,DSL,Yes,Mailed check,2,0,47.63,422.88,0
CUST0979,Male,25,29,Month-to-month,DSL,No,Bank transfer,3,4,65.94,1631.11,0
CUST0980,Male,38,55,Month-to-month,Fiber optic,Yes,Bank transfer,2,0,108.79,6482.55,1
CUST0981,Male,70,3,One year,No,No,Electronic check,4,1,90.19,267.38,0
CUST0982,Male,63,32,Month-to-month,DSL,No,Bank transfer,1,1,24.34,893.1,1
CUST0983,Male,52,10,Two year,Fiber optic,No,Credit card,1,0,33.02,328.54,0
CUST0984,Male,65,34,Two year,DSL,Yes,Bank transfer,1,1,18.8,732.57,0
CUST0985,Male,32,55,Two year,DSL,No,Mailed check,1,0,82.35,4875.15,0
CUST0986,Female,24,32,Two year,DSL,No,Bank transfer,1,1,63.66,1883.48,0
CUST0987,Male,32,50,One year,No,No,Electronic check,3,0,31.7,1603.26,0
CUST0988,Female,62,7,Two year,Fiber optic,No,Bank transfer,4,1,115.71,929.55,0
CUST0989,Female,23,8,Two year,No,No,Mailed check,4,1,72.03,638.05,0
CUST0990,Female,64,65,Month-to-month,Fiber optic,Yes,Credit card,1,1,42.67,2438.53,0
CUST0991,Female,34,57,One year,DSL,Yes,Mailed check,3,1,69.06,4180.13,0
CUST0992,Female,21,67,Two year,Fiber optic,No,Credit card,1,3,87.32,5579.41,0
CUST0993,Male,39,59,One year,No,No,Electronic check,1,0,25.78,1296.05,0
CUST0994,Female,49,54,Month-to-month,No,Yes,Electronic check,3,1,46.02,2413.12,0
CUST0995,Female,39,67,Month-to-month,Fiber optic,Yes,Bank transfer,2,3,100.31,6185.97,1
CUST0996,Female,44,51,Two year,DSL,No,Electronic check,1,3,64.89,3625.97,0
CUST0997,Male,63,8,Two year,DSL,Yes,Electronic check,2,0,73.75,561.21,0
CUST0998,Female,32,34,Month-to-month,DSL,Yes,Mailed check,1,1,62.15,2320.73,0
CUST0999,Female,61,35,Month-to-month,Fiber optic,No,Mailed check,3,2,22.48,668.92,1
CUST1000,Female,68,32,Month-to-month,No,Yes,Bank transfer,2,1,34.91,1052.71,0
CUST1001,Female,39,46,One year,Fiber optic,Yes,Bank transfer,4,0,63.45,2692.06,0
CUST1002,Male,45,16,Month-to-month,No,No,Bank transfer,1,0,39.34,579.13,1
CUST1003,Female,59,68,One year,DSL,No,Bank transfer,2,1,23.1,1367.31,0
CUST1004,Male,55,37,Two year,Fiber optic,No,Mailed check,2,0,104.05,3488.49,0
CUST1005,Male,74,54,One year,No,Yes,Bank transfer,2,1,118.08,6482.58,0
CUST1006,Female,26,14,Month-to-month,Fiber optic,No,Bank transfer,1,1,98.9,1297.94,0
CUST1007,Female,51,55,Two year,Fiber optic,No,Electronic check,3,0,105.09,5636.71,0
CUST1008,Male,53,48,One year,Fiber optic,No,Bank transfer,3,0,42.68,1972.96,0
CUST1009,Female,26,7,Month-to-month,Fiber optic,No,Credit card,4,1,115.98,903.41,0
CUST1010,Female,32,7,Month-to-month,No,No,Electronic check,3,3,38.09,299.05,0
CUST1011,Female,62,33,One year,Fiber optic,No,Mailed check,3,0,115.05,3788.63,0
CUST1012,Male,37,23,Two year,DSL,No,Credit card,2,4,119.47,2607.8,0
CUST1013,Male,25,19,Two year,Fiber optic,No,Bank transfer,3,0,90.6,1518.34,0
CUST1014,Female,45,19,Month-to-month,DSL,No,Electronic check,1,0,118.08,2548.69,0
CUST1015,Female,68,36,Month-to-month,Fiber optic,No,Bank transfer,2,0,76.09,2377.85,1
CUST1016,Male,36,29,Month-to-month,DSL,Yes,Electronic check,1,1,44.47,1211.34,0
CUST1017,Male,74,60,One year,No,No,Bank transfer,2,2,62.57,3526.77,0
CUST1018,Male,33,2,One year,No,Yes,Credit card,1,2,78.54,148.62,0
CUST1019,Male,28,1,Month-to-month,DSL,Yes,Mailed check,4,0,25.45,22.89,0
CUST1020,Male,59,47,Month-to-month,DSL,No,Credit card,1,1,81.48,4154.88,1
CUST1021,Male,25,69,Two year,Fiber optic,No,Credit card,1,0,118.08,7224.81,0
CUST1022,Male,50,20,Two year,Fiber optic,Yes,Mailed check,2,1,37.39,778.06,0
CUST1023,Female,27,11,Month-to-month,DSL,No,Electronic check,1,1,98.84,964.55,1
CUST1024,Male,35,2,One year,DSL,Yes,Electronic check,1,2,110.61,192.72,0
CUST1025,Male,52,67,One year,Fiber optic,No,Mailed check,1,0,114.26,8595.73,0
CUST1026,Female,60,12,Month-to-month,Fiber optic,Yes,Bank transfer,2,0,115.93,1261.84,0
CUST1027,Female,67,20,Month-to-month,DSL,No,Electronic check,2,1,71.19,1561.02,0
CUST1028,Female,20,5,Month-to-month,Fiber optic,No,Credit card,3,2,117.69,596.33,0
CUST1029,Male,57,37,Month-to-month,No,No,Mailed check,3,2,95.25,3077.93,0
CUST1030,Male,44,38,One year,DSL,Yes,Credit card,2,1,34.49,1489.7,0
CUST1031,Female,45,9,Month-to-month,Fiber optic,No,Electronic check,1,2,66.64,554.23,1
CUST1032,Female,63,53,Month-to-month,DSL,No,Mailed check,1,1,91.27,5359.22,0
CUST1033,Female,23,44,Month-to-month,DSL,No,Mailed check,3,0,43.23,1713.13,0
CUST1034,Male,64,24,Month-to-month,DSL,No,Electronic check,1,2,83.34,2212.54,0
CUST1035,Female,31,30,One year,Fiber optic,No,Electronic check,1,1,85.99,2202.98,1
CUST1036,Male,24,59,Month-to-month,No,Yes,Mailed check,3,3,34.6,2048.61,0
CUST1037,Male,27,14,Month-to-month,Fiber optic,Yes,Bank transfer,2,1,75.64,1144.56,0
CUST1038,Male,32,9,Two year,DSL,No,Mailed check,1,1,96.71,983.92,0
CUST1039,Male,48,40,Month-to-month,DSL,No,Bank transfer,1,2,68.89,3093.88,0
CUST1040,Female,46,66,One year,Fiber optic,No,Credit card,4,0,19.23,1390.88,0
CUST1041,Female,59,25,Month-to-month,DSL,No,Bank transfer,3,0,18.92,528.08,0
CUST1042,Female,71,22,Two year,DSL,No,Bank transfer,3,2,54.42,1089.21,0
CUST1043,Male,34,4,Two year,Fiber optic,Yes,Electronic check,2,2,112.47,420.75,0
CUST1044,Female,68,26,Month-to-month,No,No,Mailed check,2,3,41.33,1006.55,0
CUST1045,Male,46,58,One year,DSL,No,Credit card,4,0,82.71,4620.24,0
CUST1046,Male,66,29,Month-to-month,Fiber optic,No,Mailed check,4,1,40.65,1141.12,0
CUST1047,Male,61,37,Two year,DSL,Yes,Bank transfer,1,0,50.81,1905.1,0
CUST1048,Female,32,70,Month-to-month,Fiber optic,Yes,Bank transfer,3,1,104.5,6568.61,1
CUST1049,Male,43,18,Two year,Fiber optic,Yes,Bank transfer,1,1,92.34,1757.48,0
CUST1050,Male,29,42,Month-to-month,No,No,Mailed check,1,4,27.73,1048.51,0
CUST1051,Female,42,41,One year,Fiber optic,No,Bank transfer,2,2,61.73,2386.9,0
CUST1052,Female,58,38,Two year,Fiber optic,No,Mailed check,2,0,20.98,798.04,0
CUST1053,Female,22,34,Two year,DSL,No,Credit card,4,0,67.05,2482.44,0
CUST1054,Male,21,17,Month-to-month,DSL,No,Credit card,1,0,85.57,1559.2,1
CUST1055,Male,61,37,Month-to-month,Fiber optic,No,Mailed check,2,0,30.09,1161.94,0
CUST1056,Female,65,25,Month-to-month,No,No,Credit card,4,0,47.47,1064.2,0
CUST1057,Male,58,27,Month-to-month,Fiber optic,No,Electronic check,4,0,58.58,1603.98,0
CUST1058,Male,74,57,Month-to-month,Fiber optic,No,Bank transfer,1,0,111.79,5583.39,1
CUST1059,Female,48,31,Month-to-month,DSL,No,Bank transfer,2,1,119.31,3562.53,0
CUST1060,Female,20,6,Month-to-month,Fiber optic,Yes,Bank transfer,2,1,22.58,131.96,1
CUST1061,Female,70,40,Month-to-month,DSL,No,Electronic check,1,4,95.62,3296.76,1
CUST1062,Female,20,12,Month-to-month,DSL,No,Bank transfer,4,4,55.92,625.54,0
CUST1063,Female,43,53,Month-to-month,Fiber optic,Yes,Mailed check,4,1,58.03,3496.01,0
CUST1064,Female,67,71,Month-to-month,Fiber optic,No,Bank transfer,1,1,94.94,7658.09,1
CUST1065,Female,34,10,One year,Fiber optic,No,Mailed check,1,1,111.68,1067.32,0
CUST1066,Female,27,45,Month-to-month,Fiber optic,No,Credit card,1,0,114.99,4465.27,0
CUST1067,Male,19,17,Month-to-month,Fiber optic,Yes,Mailed check,4,2,76.87,1180.98,0
CUST1068,Male,41,26,Month-to-month,DSL,No,Mailed check,1,0,54.43,1369.42,0
CUST1069,Male,28,62,Month-to-month,Fiber optic,No,Mailed check,2,0,98.33,6915.42,1
CUST1070,Male,41,46,One year,DSL,No,Bank transfer,2,3,43.6,1789.72,0
CUST1071,Male,52,64,Month-to-month,DSL,No,Electronic check,2,2,75.54,5216.75,0
CUST1072,Male,40,2,Month-to-month,DSL,No,Electronic check,1,1,54.58,96.35,1
CUST1073,Male,49,54,Two year,DSL,No,Mailed check,1,2,84.98,5251.46,0
CUST1074,Male,40,65,Two year,Fiber optic,Yes,Bank transfer,4,0,42.52,2665.64,0
CUST1075,Male,51,51,Month-to-month,No,No,Electronic check,4,0,37.54,2072.62,0
CUST1076,Male,58,53,Month-to-month,DSL,No,Credit card,3,1,111.66,5638.52,0
CUST1077,Male,36,36,Month-to-month,DSL,Yes,Credit card,1,0,28.38,1060.81,0
CUST1078,Female,19,26,Month-to-month,DSL,Yes,Bank transfer,1,3,69.61,1642.64,0
CUST1079,Male,68,29,Month-to-month,Fiber optic,No,Credit card,2,4,40.53,1050.55,1
CUST1080,Female,19,21,One year,Fiber optic,No,Credit card,1,1,21.97,522.0,1
CUST1081,Male,32,11,Month-to-month,Fiber optic,No,Credit card,4,0,21.67,268.24,0
CUST1082,Female,73,40,Two year,Fiber optic,No,Electronic check,2,1,35.87,1601.58,0
CUST1083,Male,38,11,Month-to-month,Fiber optic,No,Credit card,1,3,106.41,1214.56,0
CUST1084,Female,52,36,Month-to-month,No,Yes,Mailed check,4,1,46.81,1841.0,0
CUST1085,Male,22,59,One year,DSL,Yes,Mailed check,4,2,114.95,5905.21,0
CUST1086,Female,60,39,Month-to-month,No,No,Credit card,1,1,77.33,2866.39,0
CUST1087,Male,44,54,Month-to-month,DSL,No,Mailed check,2,0,62.53,3187.9,1
CUST1088,Female,41,55,Month-to-month,DSL,No,Electronic check,1,0,77.17,4417.07,0
CUST1089,Male,24,24,Month-to-month,Fiber optic,Yes,Bank transfer,2,2,70.7,1623.48,1
CUST1090,Female,23,22,Month-to-month,Fiber optic,No,Mailed check,1,1,95.4,1877.49,0
CUST1091,Female,63,69,Month-to-month,No,No,Credit card,2,1,46.81,3323.36,0
CUST1092,Female,50,56,Month-to-month,DSL,Yes,Bank transfer,4,0,54.01,3309.82,0
CUST1093,Female,66,33,Month-to-month,No,No,Bank transfer,2,3,109.2,3476.17,1
CUST1094,Female,34,36,Two year,DSL,Yes,Credit card,1,1,114.54,3668.54,0
CUST1095,Female,63,20,Month-to-month,DSL,No,Mailed check,2,0,109.04,1982.36,0
CUST1096,Female,59,62,Month-to-month,DSL,Yes,Electronic check,1,1,60.78,3471.58,0
CUST1097,Female,47,26,Two year,Fiber optic,Yes,Mailed check,3,0,97.6,2385.27,0
CUST1098,Male,25,66,One year,Fiber optic,Yes,Mailed check,2,0,66.59,4583.21,0
CUST1099,Male,57,40,Month-to-month,Fiber optic,No,Electronic check,1,0,68.75,2833.28,1
CUST1100,Male,63,17,Month-to-month,DSL,No,Bank transfer,1,2,38.88,699.84,0
CUST1101,Female,24,1,One year,DSL,Yes,Electronic check,3,0,78.3,75.07,0
CUST1102,Female,23,61,Month-to-month,DSL,No,Electronic check,1,0,36.99,2475.71,0
CUST1103,Male,21,43,One year,Fiber optic,Yes,Credit card,3,1,51.82,2030.45,0
CUST1104,Male,18,42,Two year,Fiber optic,Yes,Credit card,1,1,105.21,4377.78,0
CUST1105,Female,32,25,Month-to-month,Fiber optic,No,Mailed check,1,0,39.12,1066.3,0
CUST1106,Female,48,39,Month-to-month,No,Yes,Credit card,2,2,25.26,890.61,0
CUST1107,Male,42,35,One year,DSL,No,Electronic check,4,3,25.04,773.83,0
CUST1108,Female,64,3,Month-to-month,DSL,No,Electronic check,4,2,113.96,381.23,0
CUST1109,Male,50,44,Month-to-month,Fiber optic,Yes,Credit card,1,1,69.71,2922.71,0
CUST1110,Female,69,51,Month-to-month,Fiber optic,No,Credit card,2,0,59.76,3215.88,1
CUST1111,Male,52,12,One year,Fiber optic,No,Credit card,1,0,100.71,1036.43,0
CUST1112,Male,72,19,One year,No,No,Electronic check,2,0,103.25,2073.6,0
CUST1113,Female,22,44,Two year,Fiber optic,Yes,Bank transfer,2,2,51.88,2156.78,0
CUST1114,Male,22,59,Two year,DSL,No,Bank transfer,4,0,88.75,4538.37,0
CUST1115,Female,53,49,Month-to-month,DSL,No,Credit card,4,2,96.65,4891.87,0
CUST1116,Female,34,61,One year,Fiber optic,Yes,Mailed check,2,3,84.77,4768.88,0
CUST1117,Female,70,17,Month-to-month,Fiber optic,Yes,Mailed check,2,2,33.46,549.5,0
CUST1118,Female,69,57,One year,DSL,Yes,Bank transfer,3,0,107.34,5348.53,0
CUST1119,Female,31,55,Month-to-month,DSL,Yes,Credit card,3,0,72.99,3589.52,1
CUST1120,Male,46,47,Month-to-month,Fiber optic,No,Electronic check,1,0,46.81,2066.73,1
CUST1121,Female,25,12,One year,Fiber optic,Yes,Mailed check,1,2,61.37,645.8,0
CUST1122,Female,51,62,Month-to-month,DSL,Yes,Mailed check,2,0,21.83,1520.27,0
CUST1123,Male,57,8,Two year,Fiber optic,Yes,Electronic check,1,3,31.04,211.52,0
CUST1124,Female,18,21,One year,DSL,No,Electronic check,1,1,96.09,2008.12,1
CUST1125,Male,46,70,Month-to-month,No,No,Credit card,1,1,18.0,1117.59,0
CUST1126,Female,53,25,Month-to-month,DSL,No,Electronic check,2,1,60.49,1425.0,1
CUST1127,Male,68,12,Two year,Fiber optic,Yes,Electronic check,1,1,71.3,964.96,0
CUST1128,Female,54,15,Month-to-month,Fiber optic,No,Electronic check,1,1,23.57,317.67,0
CUST1129,Female,46,59,One year,DSL,Yes,Bank transfer,1,1,117.25,7884.5,0
CUST1130,Female,22,26,One year,Fiber optic,No,Electronic check,3,0,41.06,973.34,0
CUST1131,Female,70,26,Two year,DSL,No,Mailed check,3,0,49.03,1367.16,0
CUST1132,Female,49,47,One year,Fiber optic,Yes,Credit card,2,2,49.0,2335.25,0
CUST1133,Male,69,32,One year,Fiber optic,Yes,Credit card,2,2,41.5,1481.18,0
CUST1134,Male,41,10,Two year,DSL,Yes,Credit card,4,1,18.15,184.44,0
CUST1135,Female,36,16,Two year,DSL,Yes,Bank transfer,1,2,92.39,1493.57,0
CUST1136,Male,29,71,One year,Fiber optic,No,Mailed check,1,1,116.62,7523.54,0
CUST1137,Female,69,17,Month-to-month,DSL,No,Electronic check,1,0,40.88,625.37,1
CUST1138,Female,18,23,Month-to-month,Fiber optic,Yes,Mailed check,1,1,85.63,2215.57,0
CUST1139,Female,24,26,One year,DSL,No,Credit card,2,0,93.67,2309.63,0
CUST1140,Male,34,7,Month-to-month,No,No,Electronic check,4,1,104.54,703.7,0
CUST1141,Female,51,14,Month-to-month,Fiber optic,No,Credit card,2,3,61.11,922.23,1
CUST1142,Male,60,7,Month-to-month,Fiber optic,Yes,Credit card,2,0,48.9,325.75,1
CUST1143,Female,24,9,One year,DSL,Yes,Credit card,4,1,51.18,523.09,0
CUST1144,Female,34,48,Month-to-month,DSL,No,Mailed check,1,1,90.69,4663.84,0
CUST1145,Male,20,59,Month-to-month,DSL,No,Mailed check,1,0,101.31,6152.0,1
CUST1146,Female,46,39,Month-to-month,DSL,Yes,Credit card,2,0,36.52,1587.03,1
CUST1147,Male,39,18,One year,Fiber optic,Yes,Credit card,2,1,55.84,869.31,1
CUST1148,Female,55,59,Month-to-month,Fiber optic,No,Electronic check,1,0,110.0,6017.0,0
CUST1149,Female,71,17,Month-to-month,Fiber optic,No,Credit card,2,2,100.28,1686.88,1
CUST1150,Female,60,14,Month-to-month,Fiber optic,No,Credit card,2,0,118.46,1522.6,0
CUST1151,Male,46,31,Month-to-month,DSL,Yes,Credit card,2,3,94.93,3158.16,0
CUST1152,Female,67,24,One year,DSL,No,Credit card,2,1,58.11,1570.03,0
CUST1153,Male,67,60,One year,No,No,Mailed check,1,0,78.25,4587.63,0
CUST1154,Female,71,45,Month-to-month,Fiber optic,Yes,Credit card,1,3,85.42,3661.85,0
CUST1155,Female,59,3,Month-to-month,Fiber optic,No,Bank transfer,2,0,26.0,88.8,0
CUST1156,Male,22,37,Two year,DSL,Yes,Credit card,1,3,73.54,2675.96,1
CUST1157,Female,47,43,Month-to-month,Fiber optic,No,Mailed check,4,0,90.35,3872.29,0
CUST1158,Female,40,40,Month-to-month,DSL,No,Bank transfer,2,1,35.07,1340.37,0
CUST1159,Male,72,55,Month-to-month,No,Yes,Bank transfer,1,3,97.62,6028.77,1
CUST1160,Male,38,39,Month-to-month,Fiber optic,No,Credit card,3,1,77.54,3086.62,0
CUST1161,Male,73,15,Month-to-month,DSL,Yes,Credit card,2,1,115.13,1862.78,0
CUST1162,Female,43,4,One year,No,No,Mailed check,1,1,22.33,97.68,0
CUST1163,Male,71,25,Month-to-month,Fiber optic,No,Bank transfer,3,1,45.06,1073.05,0
CUST1164,Male,64,13,Month-to-month,Fiber optic,No,Bank transfer,3,0,79.36,1011.16,1
CUST1165,Female,38,33,Month-to-month,DSL,Yes,Mailed check,2,1,48.25,1758.71,1
CUST1166,Male,37,16,Month-to-month,DSL,No,Credit card,1,2,90.87,1394.28,0
CUST1167,Male,40,42,Month-to-month,DSL,No,Electronic check,2,1,95.42,4361.04,0
CUST1168,Female,21,66,Month-to-month,DSL,No,Electronic check,3,0,28.46,2126.86,0
CUST1169,Male,38,55,Month-to-month,Fiber optic,No,Bank transfer,1,2,70.41,4015.69,0
CUST1170,Female,38,42,One year,Fiber optic,No,Bank transfer,1,1,69.91,3149.06,0
CUST1171,Male,18,34,One year,Fiber optic,No,Credit card,3,1,55.67,2066.02,0
CUST1172,Male,32,30,Month-to-month,No,Yes,Electronic check,1,3,113.16,3746.2,0
CUST1173,Female,34,13,Month-to-month,DSL,No,Bank transfer,3,1,102.41,1289.41,1
CUST1174,Male,68,13,One year,No,No,Credit card,2,1,89.12,1002.59,0
CUST1175,Female,31,18,Month-to-month,No,No,Electronic check,2,1,90.86,1587.34,0
CUST1176,Male,36,32,Month-to-month,Fiber optic,No,Mailed check,1,1,65.1,2191.79,0
CUST1177,Male,67,39,One year,DSL,No,Bank transfer,3,1,111.94,4300.63,0
CUST1178,Female,51,46,Two year,Fiber optic,No,Mailed check,2,2,88.85,4392.36,0
CUST1179,Female,23,29,Month-to-month,DSL,No,Electronic check,2,1,92.36,2563.52,0
CUST1180,Male,62,62,Month-to-month,Fiber optic,Yes,Credit card,2,1,105.89,6830.57,1
CUST1181,Male,66,62,Two year,DSL,No,Credit card,3,2,45.96,2581.45,0
CUST1182,Male,23,57,Month-to-month,Fiber optic,Yes,Electronic check,4,0,100.32,6146.03,1
CUST1183,Female,70,16,Two year,Fiber optic,No,Mailed check,2,0,37.91,614.88,1
CUST1184,Female,71,56,Month-to-month,DSL,No,Credit card,2,1,53.22,2715.73,0
CUST1185,Male,22,10,Month-to-month,Fiber optic,No,Bank transfer,4,1,52.23,489.69,1
